epoch,iso,cpu_pct,load1,mem_total_mib,mem_avail_mib,mem_used_mib,mem_used_pct,swap_used_mib,temp_max_c ,net_macsec0_rx_mbps,net_macsec0_tx_mbps,net_macsec0_total_mbps,net_macsec0_rx_pps,net_macsec0_tx_pps,net_macsec0_rx_errors_s,net_macsec0_tx_errors_s,net_macsec0_rx_drops_s,net_macsec0_tx_drops_s ,net_enp2s0_rx_mbps,net_enp2s0_tx_mbps,net_enp2s0_total_mbps,net_enp2s0_rx_pps,net_enp2s0_tx_pps,net_enp2s0_rx_errors_s,net_enp2s0_tx_errors_s,net_enp2s0_rx_drops_s,net_enp2s0_tx_drops_s ,net_enp1s0_rx_mbps,net_enp1s0_tx_mbps,net_enp1s0_total_mbps,net_enp1s0_rx_pps,net_enp1s0_tx_pps,net_enp1s0_rx_errors_s,net_enp1s0_tx_errors_s,net_enp1s0_rx_drops_s,net_enp1s0_tx_drops_s
1781801803.242648525,2026-06-18T16:56:43+00:00,6.718,0.14,7783.762,7253.281,530.480,6.815,0.000,49.00,0.006688,0.011672,0.018360,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.012688,0.014232,0.026920,19.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.013376,0.010064,0.023440,11.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801804.406372270,2026-06-18T16:56:44+00:00,4.113,0.13,7783.762,7254.000,529.762,6.806,0.000,48.00,0.007216,0.011648,0.018864,15.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.015392,0.015744,0.031136,24.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010456,0.010592,0.021048,13.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801805.696394829,2026-06-18T16:56:45+00:00,6.250,0.13,7783.762,7254.801,528.961,6.796,0.000,49.00,0.008144,0.011432,0.019576,17.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.017776,0.014504,0.032280,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.013424,0.024344,14.000000,28.000000,0.000000,0.000000,0.000000,0.000000
1781801806.873301830,2026-06-18T16:56:46+00:00,4.060,0.13,7783.762,7254.148,529.613,6.804,0.000,49.00,0.004768,0.007912,0.012680,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.011136,0.009960,0.021096,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.008392,0.007664,0.016056,9.000000,16.000000,0.000000,0.000000,0.000000,0.000000
1781801808.210215117,2026-06-18T16:56:48+00:00,6.955,0.13,7783.762,7254.152,529.609,6.804,0.000,49.00,0.008176,0.013192,0.021368,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014976,0.018480,0.033456,21.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.014416,0.010112,0.024528,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801809.598000802,2026-06-18T16:56:49+00:00,7.609,0.12,7783.762,7253.676,530.086,6.810,0.000,49.00,0.007216,0.011168,0.018384,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013312,0.013768,0.027080,23.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.011024,0.021944,14.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801810.931814518,2026-06-18T16:56:50+00:00,6.604,0.12,7783.762,7254.664,529.098,6.797,0.000,49.00,0.006656,0.009368,0.016024,14.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012768,0.010696,0.023464,17.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.008392,0.008144,0.016536,9.000000,17.000000,0.000000,0.000000,0.000000,0.000000
1781801812.222867954,2026-06-18T16:56:52+00:00,6.433,0.12,7783.762,7256.980,526.781,6.768,0.000,49.00,0.008176,0.012680,0.020856,17.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.018240,0.015752,0.033992,28.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.012200,0.012976,0.025176,11.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801813.381046939,2026-06-18T16:56:53+00:00,3.720,0.12,7783.762,7256.996,526.766,6.767,0.000,50.00,0.006784,0.010656,0.017440,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.014912,0.013472,0.028384,23.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.010656,0.011072,0.021728,11.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801814.526899822,2026-06-18T16:56:54+00:00,3.712,0.11,7783.762,7257.098,526.664,6.766,0.000,49.00,0.005200,0.007432,0.012632,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.011664,0.009992,0.021656,20.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.007944,0.013848,0.021792,11.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801815.845984834,2026-06-18T16:56:55+00:00,6.489,0.11,7783.762,7258.980,524.781,6.742,0.000,49.00,0.008144,0.014440,0.022584,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.032856,0.017512,0.050368,29.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.013928,0.023760,0.037688,11.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801817.014540675,2026-06-18T16:56:57+00:00,3.871,0.11,7783.762,7260.816,522.945,6.718,0.000,50.00,0.004768,0.008392,0.013160,10.000000,9.000000,0.000000,0.000000,1.000000,0.000000,0.013392,0.014968,0.028360,20.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012152,0.009584,0.021736,12.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801818.407273134,2026-06-18T16:56:58+00:00,7.595,0.11,7783.762,7261.727,522.035,6.707,0.000,50.00,0.009136,0.015408,0.024544,19.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.018000,0.015744,0.033744,30.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.012160,0.016208,0.028368,13.000000,29.000000,0.000000,0.000000,0.000000,0.000000
1781801819.756525128,2026-06-18T16:56:59+00:00,6.903,0.10,7783.762,7261.344,522.418,6.712,0.000,50.00,0.008144,0.011432,0.019576,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.018592,0.014504,0.033096,24.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.010920,0.011504,0.022424,14.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801820.915435828,2026-06-18T16:57:00+00:00,3.680,0.10,7783.762,7261.066,522.695,6.715,0.000,50.00,0.004768,0.008424,0.013192,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.011664,0.010728,0.022392,19.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.012184,0.010592,0.022776,11.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801822.314513815,2026-06-18T16:57:02+00:00,8.468,0.10,7783.762,7261.961,521.801,6.704,0.000,49.00,0.009136,0.015408,0.024544,19.000000,15.000000,0.000000,0.000000,1.000000,0.000000,0.019568,0.019248,0.038816,25.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.011648,0.012800,0.024448,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801823.498709554,2026-06-18T16:57:03+00:00,4.255,0.10,7783.762,7261.660,522.102,6.708,0.000,50.00,0.006256,0.011384,0.017640,13.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.013920,0.015224,0.029144,22.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.011384,0.010096,0.021480,15.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801824.836993140,2026-06-18T16:57:04+00:00,6.767,0.09,7783.762,7261.273,522.488,6.713,0.000,49.00,0.006656,0.009880,0.016536,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.016352,0.012952,0.029304,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009880,0.012768,0.022648,12.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801826.109929744,2026-06-18T16:57:06+00:00,5.545,0.09,7783.762,7263.219,520.543,6.688,0.000,50.00,0.006256,0.007960,0.014216,13.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.013760,0.014280,0.028040,20.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.011720,0.010096,0.021816,10.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801827.273170859,2026-06-18T16:57:07+00:00,3.879,0.09,7783.762,7263.535,520.227,6.683,0.000,50.00,0.008176,0.014408,0.022584,18.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.017472,0.015744,0.033216,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.012160,0.012992,0.025152,14.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801828.632306569,2026-06-18T16:57:08+00:00,7.209,0.09,7783.762,7261.090,522.672,6.715,0.000,49.00,0.005728,0.009936,0.015664,11.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.013104,0.010728,0.023832,21.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.010392,0.011952,0.022344,13.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801829.828077869,2026-06-18T16:57:09+00:00,4.202,0.08,7783.762,7261.145,522.617,6.714,0.000,50.00,0.008144,0.010408,0.018552,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014416,0.013736,0.028152,21.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.008440,0.007696,0.016136,9.000000,16.000000,0.000000,0.000000,0.000000,0.000000
1781801831.165924645,2026-06-18T16:57:11+00:00,7.345,0.08,7783.762,7258.617,525.145,6.747,0.000,49.00,0.006592,0.011672,0.018264,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.012320,0.014232,0.026552,18.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.011672,0.008480,0.020152,10.000000,18.000000,0.000000,0.000000,0.000000,0.000000
1781801832.333393713,2026-06-18T16:57:12+00:00,3.879,0.08,7783.762,7257.262,526.500,6.764,0.000,50.00,0.007648,0.010144,0.017792,15.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.012944,0.013440,0.026384,19.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.010624,0.008672,0.019296,11.000000,18.000000,0.000000,0.000000,0.000000,0.000000
1781801833.739667955,2026-06-18T16:57:13+00:00,7.527,0.08,7783.762,7257.207,526.555,6.765,0.000,49.00,0.008144,0.010376,0.018520,17.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.016336,0.013736,0.030072,24.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010408,0.011504,0.021912,13.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801834.892917094,2026-06-18T16:57:14+00:00,3.712,0.08,7783.762,7258.051,525.711,6.754,0.000,51.00,0.004768,0.008424,0.013192,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.011664,0.009960,0.021624,19.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.007912,0.009104,0.017016,8.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801836.234463464,2026-06-18T16:57:16+00:00,6.742,0.08,7783.762,7259.953,523.809,6.730,0.000,49.00,0.008176,0.012712,0.020888,17.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013968,0.015784,0.029752,20.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.014416,0.010576,0.024992,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801837.428203548,2026-06-18T16:57:17+00:00,4.228,0.08,7783.762,7261.285,522.477,6.712,0.000,49.00,0.007216,0.010176,0.017392,15.000000,10.000000,0.000000,0.000000,1.000000,0.000000,0.016304,0.012736,0.029040,25.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008472,0.010592,0.019064,9.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801838.742289809,2026-06-18T16:57:18+00:00,6.310,0.08,7783.762,7260.723,523.039,6.720,0.000,49.00,0.006224,0.008408,0.014632,13.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.012448,0.010712,0.023160,19.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.008408,0.010080,0.018488,9.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801839.915251821,2026-06-18T16:57:19+00:00,4.925,0.07,7783.762,7261.223,522.539,6.713,0.000,49.00,0.007120,0.009912,0.017032,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.014320,0.012984,0.027304,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009912,0.009520,0.019432,12.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801841.065717875,2026-06-18T16:57:21+00:00,3.720,0.07,7783.762,7258.344,525.418,6.750,0.000,50.00,0.004768,0.008424,0.013192,10.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.016776,0.015000,0.031776,25.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012664,0.013880,0.026544,12.000000,26.000000,0.000000,0.000000,0.000000,0.000000
1781801842.411159767,2026-06-18T16:57:22+00:00,7.076,0.07,7783.762,7258.770,524.992,6.745,0.000,50.00,0.009136,0.015408,0.024544,19.000000,15.000000,0.000000,0.000000,1.000000,0.000000,0.016016,0.015744,0.031760,24.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.011680,0.010576,0.022256,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801843.564455806,2026-06-18T16:57:23+00:00,3.704,0.07,7783.762,7259.277,524.484,6.738,0.000,49.00,0.006256,0.009464,0.015720,13.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.012480,0.011512,0.023992,19.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008952,0.009152,0.018104,10.000000,19.000000,0.000000,0.000000,0.000000,0.000000
1781801844.720790063,2026-06-18T16:57:24+00:00,3.486,0.07,7783.762,7257.656,526.105,6.759,0.000,50.00,0.004768,0.008936,0.013704,10.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.016424,0.013720,0.030144,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010392,0.012840,0.023232,13.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801845.873223131,2026-06-18T16:57:25+00:00,3.486,0.07,7783.762,7257.090,526.672,6.766,0.000,50.00,0.008144,0.014440,0.022584,17.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.027136,0.016824,0.043960,25.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.013496,0.023808,0.037304,13.000000,26.000000,0.000000,0.000000,0.000000,0.000000
1781801847.269797246,2026-06-18T16:57:27+00:00,7.734,0.07,7783.762,7253.914,529.848,6.807,0.000,49.00,0.006688,0.012152,0.018840,14.000000,11.000000,0.000000,0.000000,1.000000,0.000000,0.016480,0.014200,0.030680,26.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.011640,0.012512,0.024152,10.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801848.421233872,2026-06-18T16:57:28+00:00,4.148,0.07,7783.762,7254.625,529.137,6.798,0.000,50.00,0.007216,0.010176,0.017392,15.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.016192,0.012736,0.028928,21.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.010176,0.011824,0.022000,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801849.569918635,2026-06-18T16:57:29+00:00,3.728,0.06,7783.762,7256.184,527.578,6.778,0.000,49.00,0.006256,0.008952,0.015208,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.012960,0.011512,0.024472,20.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008952,0.009632,0.018584,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801850.718974268,2026-06-18T16:57:30+00:00,3.704,0.06,7783.762,7255.590,528.172,6.786,0.000,50.00,0.006656,0.010392,0.017048,14.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.014096,0.013720,0.027816,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010392,0.010512,0.020904,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801852.105308279,2026-06-18T16:57:32+00:00,7.468,0.06,7783.762,7256.152,527.609,6.778,0.000,49.00,0.006256,0.009976,0.016232,13.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.018096,0.017320,0.035416,23.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.013736,0.012832,0.026568,14.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801853.453592075,2026-06-18T16:57:33+00:00,7.076,0.06,7783.762,7256.973,526.789,6.768,0.000,48.00,0.009136,0.014896,0.024032,19.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.013472,0.014208,0.027680,20.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.011136,0.009632,0.020768,12.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801854.624959051,2026-06-18T16:57:34+00:00,3.863,0.06,7783.762,7256.828,526.934,6.770,0.000,49.00,0.004768,0.007400,0.012168,10.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.015392,0.011416,0.026808,20.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008856,0.013248,0.022104,10.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801856.022029972,2026-06-18T16:57:36+00:00,7.568,0.06,7783.762,7257.922,525.840,6.756,0.000,49.00,0.008144,0.010888,0.019032,17.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.016304,0.012248,0.028552,27.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009432,0.011536,0.020968,11.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801857.186036568,2026-06-18T16:57:37+00:00,3.680,0.06,7783.762,7256.781,526.980,6.770,0.000,49.00,0.006256,0.012664,0.018920,13.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.014560,0.016472,0.031032,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.015888,0.012080,0.027968,16.000000,26.000000,0.000000,0.000000,0.000000,0.000000
1781801858.548047719,2026-06-18T16:57:38+00:00,8.073,0.06,7783.762,7256.879,526.883,6.769,0.000,49.00,0.007648,0.012096,0.019744,16.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.012496,0.014944,0.027440,18.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.008872,0.007136,0.016008,10.000000,14.000000,0.000000,0.000000,0.000000,0.000000
1781801859.700638390,2026-06-18T16:57:39+00:00,3.501,0.05,7783.762,7256.930,526.832,6.768,0.000,49.00,0.006256,0.008952,0.015208,13.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.017792,0.013736,0.031528,28.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010408,0.012944,0.023352,13.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801860.868067531,2026-06-18T16:57:40+00:00,4.086,0.05,7783.762,7257.371,526.391,6.763,0.000,49.00,0.006656,0.009848,0.016504,14.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.016464,0.010696,0.027160,29.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.008392,0.013904,0.022296,9.000000,29.000000,0.000000,0.000000,0.000000,0.000000
1781801862.224046269,2026-06-18T16:57:42+00:00,6.890,0.05,7783.762,7257.309,526.453,6.763,0.000,50.00,0.008176,0.013672,0.021848,17.000000,14.000000,0.000000,0.000000,1.000000,0.000000,0.016320,0.017256,0.033576,28.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.015376,0.013936,0.029312,15.000000,29.000000,0.000000,0.000000,0.000000,0.000000
1781801863.506048805,2026-06-18T16:57:43+00:00,6.078,0.05,7783.762,7256.543,527.219,6.773,0.000,49.00,0.007216,0.011136,0.018352,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.016832,0.014944,0.031776,23.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.009912,0.010112,0.020024,12.000000,21.000000,0.000000,0.000000,0.000000,0.000000
1781801864.825219162,2026-06-18T16:57:44+00:00,6.476,0.05,7783.762,7255.508,528.254,6.787,0.000,50.00,0.006656,0.010840,0.017496,14.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.014096,0.013688,0.027784,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.010360,0.010512,0.020872,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801865.990568351,2026-06-18T16:57:45+00:00,3.471,0.05,7783.762,7256.043,527.719,6.780,0.000,50.00,0.006256,0.009976,0.016232,13.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.014384,0.013048,0.027432,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009976,0.011056,0.021032,12.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801867.294988815,2026-06-18T16:57:47+00:00,6.923,0.05,7783.762,7255.445,528.316,6.787,0.000,49.00,0.006688,0.012696,0.019384,14.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.017600,0.018504,0.036104,26.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.015440,0.012080,0.027520,15.000000,24.000000,0.000000,0.000000,0.000000,0.000000
1781801868.477750069,2026-06-18T16:57:48+00:00,4.671,0.05,7783.762,7254.793,528.969,6.796,0.000,50.00,0.007216,0.010656,0.017872,15.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.009936,0.010736,0.020672,15.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.007912,0.007120,0.015032,9.000000,15.000000,0.000000,0.000000,0.000000,0.000000
1781801869.635252844,2026-06-18T16:57:49+00:00,3.704,0.04,7783.762,7253.879,529.883,6.808,0.000,49.00,0.006256,0.009944,0.016200,13.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013920,0.013016,0.026936,22.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.009944,0.011072,0.021016,11.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801870.795284876,2026-06-18T16:57:50+00:00,3.896,0.04,7783.762,7255.047,528.715,6.793,0.000,49.00,0.006656,0.008888,0.015544,14.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.015056,0.011448,0.026504,24.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008888,0.010992,0.019880,10.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801872.175138749,2026-06-18T16:57:52+00:00,7.482,0.04,7783.762,7255.934,527.828,6.781,0.000,50.00,0.007744,0.012712,0.020456,16.000000,12.000000,0.000000,0.000000,1.000000,0.000000,0.015632,0.015784,0.031416,23.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.012712,0.011056,0.023768,12.000000,23.000000,0.000000,0.000000,0.000000,0.000000
1781801873.324031519,2026-06-18T16:57:53+00:00,3.289,0.04,7783.762,7255.383,528.379,6.788,0.000,50.00,0.005200,0.008424,0.013624,11.000000,9.000000,0.000000,0.000000,0.000000,0.000000,0.014432,0.015008,0.029440,22.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.011680,0.010592,0.022272,13.000000,22.000000,0.000000,0.000000,0.000000,0.000000
1781801874.652744725,2026-06-18T16:57:54+00:00,6.780,0.04,7783.762,7255.480,528.281,6.787,0.000,50.00,0.007216,0.011680,0.018896,15.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.022768,0.011464,0.034232,21.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.008904,0.019520,0.028424,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801875.844684265,2026-06-18T16:57:55+00:00,4.852,0.04,7783.762,7256.676,527.086,6.772,0.000,49.00,0.008576,0.014408,0.022984,18.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.021208,0.017512,0.038720,26.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.013928,0.016600,0.030528,14.000000,27.000000,0.000000,0.000000,0.000000,0.000000
1781801877.090614310,2026-06-18T16:57:57+00:00,5.668,0.04,7783.762,7255.562,528.199,6.786,0.000,49.00,0.004768,0.007912,0.012680,10.000000,8.000000,0.000000,0.000000,1.000000,0.000000,0.012096,0.009960,0.022056,19.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.011672,0.010112,0.021784,10.000000,20.000000,0.000000,0.000000,0.000000,0.000000
1781801878.267238757,2026-06-18T16:57:58+00:00,4.069,0.04,7783.762,7253.602,530.160,6.811,0.000,49.00,0.008176,0.012712,0.020888,17.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.019104,0.015784,0.034888,26.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.010656,0.014224,0.024880,11.000000,25.000000,0.000000,0.000000,0.000000,0.000000
1781801879.558210629,2026-06-18T16:57:59+00:00,6.214,0.04,7783.762,7252.867,530.895,6.821,0.000,49.00,0.007216,0.011168,0.018384,15.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.013472,0.014976,0.028448,20.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.011400,0.010560,0.021960,15.000000,22.000000,0.000000,0.000000,0.000000,0.000000
